"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"2004-08-19","GOOG",49.9826545715332,51.8357086181641,49.813289642334,47.8008308410645,44871361,29478,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-20","GOOG",53.9527702331543,54.3363342285156,50.3164024353027,50.0623550415039,22942874,29479,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-23","GOOG",54.495735168457,56.5281181335449,55.1682167053223,54.3213882446289,18342897,29480,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-24","GOOG",52.2391967773438,55.5916290283203,55.4123001098633,51.5916213989258,15319808,29481,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-25","GOOG",52.8020858764648,53.7983512878418,52.2840270996094,51.7460441589355,9232276,29482,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-26","GOOG",53.7535171508789,53.7734451293945,52.2790451049805,52.1345863342285,7128620,29483,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-27","GOOG",52.8768043518066,54.1071929931641,53.8481636047363,52.6476631164551,6241307,29484,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-30","GOOG",50.8145332336426,52.548038482666,52.4434280395508,50.8145332336426,5221498,29485,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-08-31","GOOG",50.9938621520996,51.6613616943359,50.9589920043945,50.8892555236816,4941252,29486,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-01","GOOG",49.9378204345703,51.2927436828613,51.1582450866699,49.6489028930664,9181687,29487,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-02","GOOG",50.5654678344727,50.9938621520996,49.4098014831543,49.2852668762207,15190525,29488,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-03","GOOG",49.8182678222656,50.6800384521484,50.2865142822266,49.4745559692383,5176932,29489,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-07","GOOG",50.6003379821777,50.8095512390137,50.3164024353027,49.6190147399902,5875340,29490,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-08","GOOG",50.9589920043945,51.3226318359375,50.1819076538086,50.0623550415039,5009306,29491,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-09","GOOG",50.9639739990234,51.1632270812988,51.0735626220703,50.3114204406738,4081040,29492,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-10","GOOG",52.468334197998,53.0810394287109,50.6102981567383,50.4608612060547,8740238,29493,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-13","GOOG",53.5492858886719,54.0025863647461,53.115909576416,53.0312271118164,7881431,29494,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-14","GOOG",55.5368347167969,55.7908821105957,53.5243759155273,53.1956100463867,10880430,29495,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-15","GOOG",55.7908821105957,56.9017181396484,55.0735702514648,54.8942413330078,10763995,29496,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-16","GOOG",56.7722053527832,57.6837882995605,55.9602470397949,55.6165351867676,9310367,29497,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-17","GOOG",58.5256309509277,58.5256309509277,56.9963645935059,56.56298828125,9517541,29498,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-20","GOOG",59.4571418762207,60.5729598999023,58.2566413879395,58.1669769287109,10679279,29499,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-21","GOOG",58.6999778747559,59.9851608276367,59.6813011169434,58.5355949401855,7263122,29500,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-22","GOOG",58.9689712524414,59.6115608215332,58.4808006286621,58.1869010925293,7617245,29501,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-23","GOOG",60.1844139099121,61.0860366821289,59.198112487793,58.2915077209473,8576226,29502,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-24","GOOG",59.6912612915039,61.8182907104492,60.2441902160645,59.6563911437988,9166831,29503,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-27","GOOG",58.9091949462891,60.2143020629883,59.5567665100098,58.6800537109375,7099712,29504,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-28","GOOG",63.1931381225586,63.4621276855469,60.4235191345215,59.8805541992188,17009518,29505,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-29","GOOG",65.2952575683594,67.2579040527344,63.1134338378906,62.8793144226074,30661498,29506,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-09-30","GOOG",64.5580215454102,65.9029769897461,64.7074584960938,64.2591400146484,13823420,29507,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,NA,NA
"2004-10-01","GOOG",66.0424575805664,66.8693542480469,65.1557769775391,64.2093276977539,15196748,29508,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,0.0275790003502485,0.0682514235172561
"2004-10-04","GOOG",67.2778244018555,68.179443359375,67.3724746704102,66.7647476196289,13084661,29509,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,0.029544808659201,0.0656019395284329
"2004-10-05","GOOG",68.926643371582,69.00634765625,67.0785751342773,65.8730926513672,15044379,29510,"GOOG","Alphabet Inc. (A class)","Internet Content & Information",1,0.0334540169519034,0.0637645866779037
