"TDAY","TICKER","Close","High","Open","Low","Volume","ID","Name","COMPANY_NAME","INDUSTRY","IS_MAIN_STOCK","before","after"
"1999-12-31","QCOM",59.0953636169434,60.7730176585883,57.3757682242573,56.1175276930236,72674200,92359,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-03","QCOM",60.1648406982422,67.1061311378093,66.8544831460426,58.3823340898941,91334000,92360,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-04","QCOM",54.3769454956055,58.8227273872631,57.9000179380512,53.6849134086965,63567400,92361,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-05","QCOM",52.4896011352539,54.7754047803768,53.642988295637,46.638782630765,93778400,92362,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-06","QCOM",46.995288848877,52.3428116763931,49.8263303457973,46.8904354601021,58782600,92363,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-07","QCOM",50.3296127319336,50.4973781077067,44.961120707194,44.5993766156832,68198600,92364,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-10","QCOM",53.475212097168,54.6915110389859,54.3559802964154,51.168438241996,35360800,92365,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-11","QCOM",48.4632339477539,52.971929447004,52.3428091447831,47.4776121409411,30575800,92366,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-12","QCOM",46.3871269226074,49.4907864092918,48.6519595209987,45.653153395351,34455600,92367,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-13","QCOM",48.0228424072266,48.8616693488375,48.442255878032,46.1774231356825,25146800,92368,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-14","QCOM",47.1211090087891,49.9731209470157,49.5327367506719,46.8065488685435,26209200,92369,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-18","QCOM",46.6597442626953,47.3937177679512,46.1145068016481,45.2966506100772,28503000,92370,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-19","QCOM",49.1972045898438,49.3230286425032,46.0096619224711,45.9677205715846,30728400,92371,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-20","QCOM",52.2169799804688,52.3428040286145,50.0779711619917,49.3649682224994,39224000,92372,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-21","QCOM",51.9863052368164,53.8317247046824,53.0977510526903,50.6651526632305,34955000,92373,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-24","QCOM",46.995288848877,52.6783425204725,52.2589289653732,46.8484941045922,32170600,92374,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-25","QCOM",49.9940872192383,50.3086473317754,48.1906092406919,46.9743101388816,39671400,92375,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-26","QCOM",41.8155250549316,43.9125925100436,43.28347227351,40.2636951381488,136953200,92376,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-27","QCOM",40.2636985778809,42.9479451497396,42.507560946544,39.3829301714897,62571000,92377,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-28","QCOM",37.0971221923828,40.7250487832716,40.6201954135927,35.4404389514567,85675000,92378,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-01-31","QCOM",42.6124000549316,42.7801654094786,37.7891461117061,37.6423514264775,80518000,92379,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-01","QCOM",45.6531562805176,46.9743087130727,44.1222971126362,43.9283183824594,69648400,92380,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-02","QCOM",47.6663284301758,48.819715171777,45.9257629837593,45.6321736313517,57368200,92381,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-03","QCOM",46.7016906738281,49.6585556873036,48.6939046899995,44.290063180568,52571000,92382,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-04","QCOM",46.1145133972168,47.6034312922611,47.6034312922611,45.2966570886713,30028800,92383,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-07","QCOM",44.7723846435547,45.3805341305163,45.1079153949818,43.7028803733808,20868400,92384,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-08","QCOM",46.6597442626953,46.848480306904,44.7933544921875,44.7723838206088,21450800,92385,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-09","QCOM",44.7304229736328,46.9742838541667,46.8065185546875,44.6255696614583,20141200,92386,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-10","QCOM",45.9467506408691,46.0096626682186,45.1498649611097,44.625598066531,15072200,92387,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-11","QCOM",44.2900619506836,45.7999504262751,45.3228676093347,44.1222965645068,12419400,92388,"QCOM","QUALCOMM Incorporated","Semiconductors",1,NA,NA
"2000-02-14","QCOM",42.6543502807617,43.6190012703955,43.4092945335186,41.9413473753803,23353600,92389,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0910708077735783,0.0195525601222713
"2000-02-15","QCOM",42.4865760803223,42.8430774590811,41.7263893167923,40.2846557997527,30036000,92390,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.08581869174957,0.0281240094228193
"2000-02-16","QCOM",40.8928070068359,44.122290226863,42.0671645413912,40.5992176231971,30052000,92391,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.079910382921497,0.0398766657791123
"2000-02-17","QCOM",43.6189880371094,43.9545187143179,41.9832759857178,40.9347426194411,34971600,92392,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0787009342684734,0.0374795841330158
"2000-02-18","QCOM",45.1288909912109,46.5548968403756,44.2953066896772,44.2061813241044,42991600,92393,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0735052110121954,0.0420253518562102
"2000-02-22","QCOM",43.8077507019043,45.5483171491317,44.4578417846037,42.360773775896,24472000,92394,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0728779385308418,0.0417745059109964
"2000-02-23","QCOM",49.2810821533203,49.4907888858876,44.7514167298662,43.8706484530834,52349200,92395,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0689391137773489,0.0431638838097691
"2000-02-24","QCOM",46.8694686889648,47.7292665485834,45.9257881113347,45.2966677262479,51715400,92396,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0476826466441797,0.0537502254950992
"2000-02-25","QCOM",44.8143348693848,47.6453761456444,45.7160739425638,44.7514228410234,23405600,92397,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0381712164185092,0.0547897033240115
"2000-02-28","QCOM",48.0647964477539,49.4908026250869,46.1354939725387,46.1354939725387,36400800,92398,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0379537431396924,0.0612016180930033
"2000-02-29","QCOM",47.7921600341797,49.6585497854048,48.9874883018182,46.3871250529203,31323400,92399,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0274120989333114,0.0665380369466708
"2000-03-01","QCOM",46.6387786865234,47.4146936197075,47.1420748593996,45.8104370686648,20865400,92400,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0190578318190814,0.0677465069418318
"2000-03-02","QCOM",44.3529853820801,46.6807307141892,46.5968479995186,44.2900733460771,20560800,92401,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0143420831053359,0.0585562444665014
"2000-03-03","QCOM",44.2481231689453,45.2966568933279,43.9545337261182,42.276879767106,33932600,92402,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.00830834270164885,0.0433482204808563
"2000-03-06","QCOM",44.70947265625,46.3032437265478,43.4512323375938,42.9479362101313,23576200,92403,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.00318582960256217,0.0190133758392463
"2000-03-07","QCOM",42.947925567627,45.2127575799823,45.128874912858,42.7801602333784,21447000,92404,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0159830662842614,0.00393602745646663
"2000-03-08","QCOM",43.3254203796387,44.1642474925068,43.8287166473595,41.9361129739508,22876000,92405,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0161166250497216,-0.0162247588747451
"2000-03-09","QCOM",42.6124000549316,43.367344150393,42.6753120628868,41.8574559594703,17427800,92406,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0230395371124971,-0.0324587317533993
"2000-03-10","QCOM",45.6741333007812,48.8197347677772,42.0042649226193,40.9347604238407,83012800,92407,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0135727586083257,-0.0494273522019448
"2000-03-13","QCOM",43.6819076538086,45.6321800550588,43.0737581953542,42.6543447757305,35140400,92408,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.00758256032423525,-0.0655407523187816
"2000-03-14","QCOM",41.9832801818848,44.9611152397407,44.3319951570951,41.9413388430417,24239800,92409,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.00674259738160753,-0.0792516851839699
"2000-03-15","QCOM",42.947925567627,44.6255789101124,42.2768642306328,42.1090988963842,31392000,92410,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0144717199803326,-0.097397664829981
"2000-03-16","QCOM",44.5836448669434,44.9611169307274,43.7657887287445,42.4446365055002,23705600,92411,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0158476821624888,-0.110340346950295
"2000-03-17","QCOM",45.7160720825195,46.1354855878637,44.5417142675557,44.4997729170213,31121600,92412,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.0117406874561989,-0.118110876123061
"2000-03-20","QCOM",43.4931831359863,45.611221466138,45.065983876198,42.9479455460463,18187800,92413,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.00737789239811504,-0.123295517519551
"2000-03-21","QCOM",45.1708335876465,45.2966576366371,42.8640593561511,42.1929977615342,18525200,92414,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.00688609245351094,-0.128416702880428
"2000-03-22","QCOM",45.2547225952148,45.5483120837844,44.8562797178705,43.7867751523673,19331800,92415,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.005793184264088,-0.130688570921729
"2000-03-23","QCOM",48.3583641052246,48.5261294620511,44.4787902286129,44.3739368805964,42424400,92416,"QCOM","QUALCOMM Incorporated","Semiconductors",1,-0.00206199513001092,-0.135146433389911
"2000-03-24","QCOM",48.9875068664551,51.1422441654826,48.1486796940843,47.7712074665174,50165800,92417,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.00301593120651611,-0.131227295966888
"2000-03-27","QCOM",49.9731407165527,52.3428280438588,49.5537270303039,49.1552840283674,37870000,92418,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0100101962837744,-0.129385732987603
"2000-03-28","QCOM",51.9443588256836,52.6783324061838,50.2457342536689,49.3230246096116,41268000,92419,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0152965136730501,-0.122425274968568
"2000-03-29","QCOM",52.8460731506348,54.5446969304766,53.0977211180187,51.0635667149983,50245600,92420,"QCOM","QUALCOMM Incorporated","Semiconductors",1,0.0201590892621674,-0.115867058192248
